text,label
"Pernah nggak sih kamu ngerasa kayak, ""Kok temen-temenku liburan terus ya? Kok mereka bisa sih jalan-jalan ke tempat-tempat keren gitu, sementara aku di rumah aja?"" Nah, itu namanya FOMO alias *Fear of Missing Out*. Aku yakin banget, hampir semua dari kita pasti pernah ngerasain ini, apalagi di jaman serba media sosial kayak sekarang. Tiap buka Instagram atau TikTok, isinya kok kayaknya hidup orang lain tuh lebih asyik, lebih seru, lebih keren daripada kita. Kadang aku juga suka kebawa suasana gitu. Liat temen-temen *update* lagi di kafe estetik, atau lagi *healing* di pantai yang indah, bawaannya langsung pengen ikutan. Tapi setelah dipikir-pikir lagi, kan hidup kita beda-beda ya. Apa yang ditampilkan di medsos itu kan cuma sekelumit dari kehidupan seseorang, yang bagus-bagus aja biasanya. Jarang banget kan orang *update* lagi stres kerjaan atau lagi sakit. Jadi, kita nggak bisa bandingin diri kita sama ""highlight reel"" orang lain. Penting banget buat kita inget kalau kebahagiaan itu datangnya dari diri sendiri, bukan dari seberapa banyak kita posting hal-hal keren. Mending fokus sama apa yang bikin kita happy dan bersyukur sama apa yang kita punya sekarang. Lagian, di rumah rebahan sambil nonton drakor juga udah *healing* kok buat sebagian orang, hahaha.",AI
"Aku mau ngajak kamu ngobrolin soal kesehatan, tapi bukan cuma fisik ya, lebih ke kesehatan mental. Jujur aja, di tengah hiruk pikuk kehidupan kota yang serba cepat ini, kadang kita suka lupa atau malah menyepelekan pentingnya menjaga kesehatan mental. Rasanya kayak dikejar-kejar deadline, tuntutan ini itu, sampai kadang kita lupa buat berhenti sejenak dan bener-bener istirahat. Aku sendiri sering banget ngerasain gimana rasanya *burnout* atau stres berat karena terlalu banyak mikir dan kerja. Pernah suatu waktu aku bener-bener sampai nangis sendiri karena ngerasa kewalahan sama semuanya. Nah, dari situ aku sadar kalau *self-care* itu bukan cuma soal perawatan muka atau pijat spa, tapi juga soal memberi ruang buat diri sendiri untuk bernapas, buat menenangkan pikiran. Sesimpel tidur cukup, dengerin musik favorit, atau bahkan cuma bengong ngeliatin awan di langit sore itu bisa bantu banget lho. Nggak perlu merasa bersalah kalau sesekali kita butuh jeda. Badan kita, terutama pikiran kita, butuh diisi ulang. Jadi, yuk mulai dari sekarang, kita lebih perhatian sama diri sendiri, dengerin apa yang tubuh dan pikiran kita butuhin. Kesehatan mental itu sama pentingnya kok sama kesehatan fisik.",AI
"Ngomongin soal budaya, kamu setuju nggak sih kalau salah satu budaya yang paling bikin bangga dan nggak ada matinya di Indonesia itu ya budaya kulinernya? Apalagi soal *street food* atau jajanan pinggir jalan kita. Coba deh, di mana lagi kamu bisa nemuin penjual sate, nasi goreng, bakso, atau gorengan yang rasanya otentik dan harganya bersahabat banget? Aku pribadi itu ngerasa *comfort* banget kalau makan jajanan pinggir jalan. Rasanya kayak balik ke masa kecil gitu. Meskipun sekarang udah banyak banget restoran *fancy* atau *fast food* dari luar negeri, tapi pesona jajanan lokal kita itu nggak pernah luntur lho. Malah makin banyak yang inovatif, tapi tetap mempertahankan cita rasa aslinya. Aku suka banget lihat gimana para pedagang kaki lima itu berinteraksi sama pembeli, ada obrolan-obrolan santai, suasana yang hangat. Itu kan bagian dari budaya kita juga kan? Nggak cuma soal makanan, tapi juga soal interaksi sosialnya. Jadi, daripada cuma makan yang itu-itu aja, yuk kita lebih sering lagi jelajahin jajanan lokal. Selain enak, kita juga ikut melestarikan budaya dan bantu perekonomian para pedagang kecil. Kamu punya jajanan favorit apa nih?",AI
"Akhir-akhir ini aku lagi suka banget sama satu kegiatan baru yang tadinya aku benci setengah mati: jogging! Haha, seriusan deh, dulu aku tuh paling males kalau diajak lari. Rasanya capek duluan sebelum mulai. Tapi entah kenapa, beberapa bulan lalu aku mutusin buat nyoba lagi, iseng aja sih awalnya. Eh, malah jadi ketagihan sampai sekarang. Awalnya cuma kuat lari 15 menit, sekarang udah lumayan bisa 30-45 menit tanpa berhenti. Yang paling aku rasain itu bukan cuma badan jadi lebih bugar lho, tapi pikiran juga jadi lebih jernih. Kadang kalau lagi ada masalah atau banyak pikiran, aku coba jogging, dan entah kenapa setelah itu rasanya kepala jadi lebih enteng, ide-ide baru malah suka muncul. Pokoknya mood jadi jauh lebih baik deh. Mungkin karena pas lari itu kita fokus sama napas dan gerakan aja kali ya, jadi pikiran nggak kemana-mana. Aku jadi sadar, olahraga itu penting banget bukan cuma buat fisik, tapi juga buat kesehatan mental. Sekarang aku berusaha banget buat rutin, minimal seminggu tiga kali. Walaupun kadang ada malesnya juga sih, tapi begitu udah mulai lari, pasti langsung ngerasa enak. Kamu udah punya olahraga rutin belum? Coba deh, jogging seru juga lho!",AI
"Gila ya, kadang aku mikir, hidup di era digital gini bikin kita kayak di panggung sandiwara terus. Semua orang berlomba-lomba nunjukkin sisi terbaiknya di media sosial. Posting foto liburan paling epic, makanan paling estetik, atau capaian-capaian keren yang bikin orang lain ngiler. Jujur aja, kadang aku sendiri ikutan kok, walaupun ya gitu deh, di balik layar tetep ada drama dan magernya. Tapi efeknya, kadang kita jadi suka ngebanding-bandingin hidup kita sama orang lain. Liat temen kok hidupnya mulus banget, happy terus, achievement-nya banyak. Padahal kan kita gak tau ya di balik itu semua ada effort atau struggle apa. Aku pernah lho ngerasain down banget cuma gara-gara scroll Instagram. Kok kayaknya aku doang yang gini-gini aja, yang lain udah pada jauh. Rasanya kayak ketinggalan kereta, padahal keretanya juga beda jurusan kali ya. Terus lama-lama mikir, ngapain juga sih terlalu mikirin validasi dari likes atau comments? Hidup ini kan bukan cuma buat konten. Pernah satu waktu aku coba detox medsos bentar, cuma seminggu doang sih, tapi kerasa banget bedanya. Otak jadi lebih plong, bisa fokus sama hal-hal nyata di depan mata. Jadi, menurutku penting banget buat kita sadar bahwa apa yang kita lihat di media sosial itu cuma secuil dari realita, itu pun yang udah di-filter dan diedit. Gak semua harus sempurna kok. Justru yang nyata dan apa adanya itu yang bikin hidup kita otentik. Kita berhak buat punya hari yang biasa aja, bahkan hari yang buruk, tanpa harus ngerasa bersalah karena gak bisa posting yang happy-happy. Yuk, lebih banyak ngobrol langsung sama temen, ketawa bareng, rasain momen aslinya. Biar gak cuma ngejar ""likes"" tapi juga ""life"".",AI
"Dulu pas pertama kali denger tentang AI atau Artificial Intelligence, aku bayanginnya langsung kayak film-film fiksi ilmiah gitu, robot-robot canggih yang bisa mikir sendiri. Tapi ternyata di kehidupan sehari-hari kita, AI itu udah jauh lebih dekat dari yang kita kira, dan gak selalu dalam wujud robot. Contoh paling gampang ya, pas kamu buka YouTube atau Spotify, rekomendasi video atau lagu yang muncul itu kan hasil kerja AI. Atau pas kamu nanya-nanya ke asisten virtual di hape, itu juga salah satu wujudnya. Aku sendiri paling sering pakai AI buat bantu kerjaan, misalnya pas lagi buntu ide atau butuh rangkuman artikel cepet. Lumayan banget buat brainstorming! Emang sih, di satu sisi AI ini bantu banget hidup jadi lebih efisien dan praktis. Tugas-tugas repetitif jadi bisa diotomatisasi, informasi bisa dicari lebih cepat, bahkan ada AI yang bisa bantu deteksi penyakit lebih awal di bidang kesehatan. Tapi ya, di sisi lain, muncul juga kekhawatiran. Misalnya soal lapangan pekerjaan, kira-kira nanti banyak pekerjaan manusia yang diganti sama AI gak ya? Terus juga soal etika dan privasi data. Pernah aku kepikiran, jangan-jangan nanti AI ini jadi terlalu canggih terus malah bikin kita jadi terlalu bergantung sama dia. Menurutku, teknologi AI ini kayak pisau bermata dua. Bisa jadi alat yang luar biasa powerful buat kemajuan, tapi juga punya potensi risiko kalau gak diatur dan diawasi dengan baik. Sebagai pengguna, penting banget buat kita tetap bijak dan kritis. Jangan cuma terima mentah-mentah apa yang dihasilkan AI, tetep harus ada sentuhan manusiawinya. Dan yang paling penting, jangan sampai karena kecanggihan AI, kita jadi lupa sama kemampuan dasar kita sendiri, kayak mikir kritis atau berinteraksi sosial. Seru sih ngikutin perkembangannya, tapi tetep harus inget, kita yang pegang kendali, bukan sebaliknya.",AI
"Gimana kabarmu hari ini? Semoga baik-baik aja ya. Aku mau ngajak kamu ngobrolin sesuatu yang kadang sering kita lupakan saking sibuknya sama rutinitas, yaitu kesehatan mental. Dulu, aku pikir kesehatan itu cuma soal badan yang gak sakit, makan sehat, sama rajin olahraga. Tapi ternyata, pikiran dan perasaan kita itu juga butuh perhatian ekstra, sama pentingnya kayak organ tubuh lainnya. Pernah kan kamu ngerasa tiba-tiba overwhelmed, capek banget padahal gak ngapa-ngapain secara fisik, atau gampang banget marah cuma karena hal sepele? Nah, bisa jadi itu tanda kalau mental kita lagi butuh istirahat. Aku sendiri pernah di fase yang super capek sama semua tuntutan, baik dari kerjaan, pertemanan, sampai ekspektasi dari diri sendiri. Rasanya kayak mau meledak tapi gak tahu mau ngeluarinnya gimana. Akhirnya aku coba deh pelan-pelan buat lebih aware sama diri sendiri. Mulai dari hal kecil kayak nyempetin ""me time"" tiap hari, meskipun cuma 15 menit buat baca buku atau dengerin musik favorit. Terus juga belajar buat bilang ""nggak"" ke hal-hal yang emang udah di luar kapasitas. Gak gampang sih, kadang masih suka ngerasa bersalah, tapi ternyata efeknya lumayan banget buat",AI
"anjir kesel bgt sama dospem gue! udh nungggu berjam-jam cuma buat direvisi lagi dan lagi. pdhl revisian kemaren udh beres. kyknya emang disuruh perpanjang semester nih. mending tidur dah, bye!",AI
"kerja keras bagai quda tp kok gini amat ya hasilnya? ekspetasi gila-gilaan, pas kenyataan malah zonk. udh presentasi sampe tenggorokan kering, bos malah komen ""ini udh pernah dibahas kan?"". pengen resign aja rasanya, wkwk.",AI
mendung bgt sih ini? trus malah tidur lagi. anjir telat bangun kan jadinya! mana jalanan pasti macet parah. mana ada meeting pagi lagi. aduh pusing kepala berbi. ada yg tau jalan tikus cepet mksih.,AI
"gila sih ini, kemaren liat di fyp tiktok ada mie ayam viral gitu. pas nyoba... sumpah enak bgt! pantesan antreannya panjang. beneran recomended banget! kuahnya gurih, ayamnya lembut. wajib cobain deh!",AI
"ya ampun, tanggal tua bgt sih ini? duit di dompet belom ada sisa selembar pun. gaji masih lama bgt. kyknya besok makan nasi pake kecap lagi deh. ada yg mau traktir mie instan ga? T_T",AI
"aduh pusing bgt deh sama skripsi ini. dospemku susah bgt ditemuin, udh hampir seminggu nungggu bales chat. mana revisian numpuk kayak gunung himalaya. kyknya ga bakal lulus taun ini deh, anjir. temen-temen udh pada wisuda semua, gue masih berkutat sama dospem yg suka hilang-hilangan. pengen nangis di pojokan kampus aja rasanya wkwk.",AI
"anjirrr GAJI BELUM TURUN coyyyy!! ini udh tanggal tua bgt padahal. beras di rumah udh tinggal remahan. pusing bgt mikirin mau makan apa sampe akhir bulan. kerja rodi bgt pdhl, ekspetasi bisa foya-foya malah tanggal tua gini mksih bgt ya vibesnya bikin pengen resign aja.",AI
"ya allah panas bgt hari ini. tidur semalem nyenyak bgt sampe telat bangun, trus di jalanan macet parah. kepala puyeng, hati jg ikutan puyeng. kyknya mau bolos aja deh dr kantor. gak kuat sama cuaca panas dan stress jalanan yg bikin emosi naik terus. brb nyari es teh manis segalon!",AI
"kemaren nyobain makanan yg sering fyp di tiktok itu lho, si 'nasi goreng sultan' itu. pas dateng porsi nya kecil bgt pdhl di video kyknya banyak. rasa nya lumayan sih, tapi ga se-wah ekspetasi. harganya lumayan mahal jg buat ukuran segitu. kyknya ga bakal reccomend deh. mnta review jujur aja nih.",AI
"kesel bgt deh sama si X. udh berulang kali kyk gini. kalo ngomong tuh dengerin dulu anjir, jangan potong-potong. trus tiba-tiba ngambek sendiri cuma gara-gara salah paham. gue udh coba jelasin baek-baek tapi dia malah makin sensi. kyknya emang dia ga mau ngerti deh. males bgt ah kalo brbarti sama dia. cape banget ngadepinnya.",AI
"anjir kesel bgt sama dospem gue. udh nungggu 3 jam buat bimbingan, pdhl gue yg pertama, eh malah disuruh nunggu lagi krn dia mau telponan sama orang. kyknya skripsi gue ga bakal kelar taun ini deh. males bgt gue hrs ngulang bab 2 lagi padahal udh revisi berkali-kali. mau nangis deh, siapa yg pwrnah ngalamin dospem kyk gini? pls bales dong.",AI
"aduh ga kuat bgt deh sama kerjaan sekarang. boss gue toxic bgt sumpah, ekspetasi dia tinggi tapi gaji ga sebanding. udh gitu sering bgt suruh lembur ga dibayar. ini gue ngerasa burnout parah deh kyknya. pengen resign tapi mikir cicilan sama tanggal tua. ada yg punya saran ga? mksih ya.",AI
ya ampun ini jakarta panas bgt anjir! rasanya mau mati aja deh saking kepanasan. AC kamar udh paling pol tapi tetep aja keringet dingin. kyknya bumi udh protes nih. pengen banget nyebur kolam renang tapi kolam renang gue ga ada. ada yg ngerasa sama ga sih? ini kalo gini terus bisa lemes bgt wkwk.,AI
"akhirnya nyobain juga makanan yg sering bgt fyp di tiktok! yg itu loh, nasi goreng samyang mozarella. gue udh ngeliat beberapa kali reviewnya pada bilang enak bgt. pas dateng, porsinya lumayan gede sih. rasanya? beh, ga nyangka seenak itu! pedesnya pas, kejunya meleleh. fix sih ini bakal beli lagi, worth it bgt! wkwk.",AI
"duh anjir hari ini apes bgt! gara-gara semalem begadang, gue kesiangan parah, telat ke kantor sampe dimarahin boss. trus pas mau berangkat, malah ribut sama temen sekamar gara-gara dia pinjem baju gue tapi lupa balikin. kesel bgt rasanya pengen nangis. kyknya gue butuh liburan deh. males bgt kalo udh bete kyk gini. siapa yg pernah ngalamin hari seapes ini? wkwk.",AI
"anjir dospem gue ngeselin bgt deh. udh revisi berkali-kali kyknya gak ada ujungnya. padahal kating gue bilang dia santai, tapi kok gue malah dapet yg rewel gini sih? ekspetasi awal bisa cepet kelar malah nungggu balesan dia terus. mana deadline mepet. stresss wkwk.",AI
"tanggal tua gini gaji udh menipis pdhl baru mid-month. kerjain tugas kantor juga numpuk bgt, mana deadline besok lagi. atasan gak ada bales chat dari tadi. anjir, rasanya pengen resign aja terus rebahan. pusing mikir besok mau makan apa 😭",AI
"weh gila sih, bakso viral yg sering sliweran di fyp tiktok emg ga kaleng2! kuahnya berempah bgt, trus tetelannya melimpah ruah. gak boong, ekspetasi gue tinggi tapi ini melebihi! mksih udh racunin gue fyp, beneran enakk parahh! worth it bgt antri lama.",AI
"anjirrr telat banguun lagi. semalem begadang main game online sampe subuh. sekarang udh jam 9 pdhl ada meeting pagi. mana cuaca mendung bgt lagi, bawaannya mager dan males gerak. kyknya ijin sakit aja kali ya hari ini wkwk.",AI
"sebel bgt deh gue sama si sasa. udh janji mau ngerjain project bareng, tapi dia malah bales chat seadanya. padahal ini udh deadline mepet bgt. kyknya dia emg gak niat ngebantu gue deh, males ribut temen tapi gue udh kepalang kesel banget.",AI
anjir dospem gue susah bgt ditemuin. udh nungggu dr jam 9 pagi sampe sore ini blm di bales wa nya. skripsi gue kapan acc nya kalo gini teruss??? pusing bgt pdhl udh tinggal revisi dikit doang huhu. kating gue bilang emang dia gitu tapi kan yaaa.,AI
kesel bgt deh sama kerjaan kantor hari ini. deadline mepet tapi temen kerkom pd gak gercep. progeress cuma segitu2 aja. males bgt besok ngantor lagi. ekspetasi bisa pulang cepet nyatanya malah lembur. btw tadi ketemu satpam di lift dia senyum2 sendiri.,AI
anjirrr nasi goreng yg fyp di tiktok itu ternyata enak bgt ya! tapi porsinya dikit bgt pdhl harganya lumayan. kyknya worth it sih buat dicoba sesekali. wkwk jadi pengen beli lagi. besok nyobain yg varian lain deh.,AI
tanggal tua emang selalu bikin mikir dua kali kalo mau jajan yaa. pdhl pengen bgt ngopi atau makan enak. tapi liat saldo langsung nyesek. harus nabung lebih keras nih biar gak bokek terus di tanggal tua. ini duit di dompet tinggal gocap.,AI
"ya allah telat bangun lagi. jam 11 siang baru sadar kalo udh siang. nyesel bgt tadi malem begadang. mana cuaca hari ini gerah bgt lagi, bikin males ngapa2in. pengen nge es tapi males keluar. btw, ada rekomendasi film baru gak sih?",AI
"anjir dospem gue balesnya lama bgt. udh seminggu nungggu revisi bab 2. kating gue bilang sih sabar aja, emg gitu kalo bimbingan sama dia. tapi ini udh mau deadline pdhl. kyknya mau nangis aja deh di pojokan perpus wkwk. semangat gasi buat pejuang skripsi lainyaaa",AI
"kesel bgt sama kerjaan hari ini. boss gue tiba2 minta laporan yg udh di submitt minggu lalu, pdhl dia sendiri yg ACC. ini mau revisi lagi kyknya. bikin emosi aja deh. ekspetasi kerja santai, realita lembur sampe malem wkwk. kapan bisa fyp tiktok anjir?",AI
"td nyobain makanan yg lagi viral di fyp itu. ramen topping full mozarella. pdhl udh nungggu sejam lbh. ekspetasi gue setinggi langit, realita nya biasa ajaaa. bumbu nya kurang nendang, mozzarellanya jg ga spesial bgt. mending bikin mie instan sendiri deh wkwk. buang2 duit aja anjir.",AI
"anjir telat bangung lagi! alarm udh bunyi berkali2 tapi ga kedengeran sama sekali. sekarang udh macet parah di jalan. kyknya bakal dimarahin boss nih. gara2 tidur kemaleman nonton drakor semalem. hidup ini kok gini2 aja ya, selalu buru-burru wkwk. pengen resign aja deh.",AI
yaampun udh tanggal tua lagi. duit di dompet tinggal selembar merah. mana besok temen ngajak nongkrongg. kyknya harus pura2 sibuk deh biar ga kelur. udah nahan diri bgt buat gak jajan ini itu pdhl pengen bgt makan enak. perjuangan hidup di akhir bulan emang gini amat ya wkwk.,AI
anjir dospem gue bales wa jam 2 pagi. pdhl gue udh hopeless bgt bisa revisi hari ini. kyknya beliau tidur cuma 3 jam doang deh. kasian jg tp gue jd bersykur wkwk. semangat besok sidang para pejuang skripsi! semoga lancarr dan ga ada yg nangis pas pengujian.,AI
"capek bgt asli kerjaan ga ada abinya. deadline udh mepet tp bos malah nambahin project baru. mana tim gue isinya pd nyantai semua lagi. kadang mikir ya apa gue resign aja gitu? udh hopeless bgt sama lingkungan kerja skrngg. gaji ga seberapa, stresnya minta ampun. pengen healing ke pantai tapi dompet nangis.",AI
"astaga panasnya jakarta hari ini bikin mood ambruk. keringetan mulu pdhl diem di ruangan ac. butuh bgt es kopi literan atau es teh jumbo skrng jg. ada rekomendasi ga guys kopi yg enak buat nygerin? yg harganya ramh di kantong mahasiswa pliss, aku udh ga sanggup lagi sama cuaca neraka ini. pengen lgsg nyemplung ke kulkas.",AI
"anjir gue telat bangun lagi! pdhl semalem udh pasang alarm 5 biji. mana ada rapat penting pagi ini. bisa diomelin abis-abisan sama bu manager nih. sial bgt gue. oh iya, btw si x katanya ga suka sama si y gara2 dia pinjem barang ga dibaliikin. drama bgt kan bocah jaman skrng? padahal tinggal ngomong baik2 aja.",AI
"HELP Gais!! tanggal tua udah di depan mata nih, saldo atm udh sekarat bgt. pdhl baru gajain dua minggu yg lalu. kenapa ya duit cepet bgt abis? perasaan ga beli apa2 yg mewah deh. cuma buat makan, transport, sama bayar bills. ada tips irit ga sih biar bisa bertahan sampe gajian lagi? makan indomie rebus terus juga bosen wkwk. butuh pencerhan.",AI
"anjir dospem ku balesnya lama bgt. udh seminggu nungggu revisi bab 2 doang, pdhl mau ngejar seminar proposal. pusing kyknya mending drop out aja deh dari pada gini terus.",AI
"kesel bgt sama resto yg fyp di tiktok itu. ekspetasi gue tinggi bgt padahal, eh pas dateng makanannya biasa aja dan mahal bgtu. zonk parah! mksih udh bikin gue kecewa.",AI
"bangun telat karena hujan deres bgt! jadi mager parah mau otw kantor, mana jalanan udh pasti macet. aduh kerjaan numpuk pula. anjir males bgt deh mau bales email pagi ini.",AI
"tanggal tua emang se-depresi ini ya? sisa duit tinggal dikit bgt, mau beli makan aja mikir keras. udh kyknya makan mie instan sama telor doang sampe akhir bulan. ngpain juga sih gaji cepet abis terus. wkwk.",AI
"bete bgt sama temen gue yg itu. kemarin tiba-tiba ngegas tanpa alesan yg jelas. blm gue tanyain kenapa, eh dia udh ngambek duluan. kyknya males bgt deh mau jelasin lagi kalo gni.",AI
anjirrr dospem gue susah bgt ditemuin! udh 3 hari gue nungggu di kampus cuma buat ttd doang. pdhl bentar lagi deadline ngumpulin BAB 1. kyknya emg harus nyogok kating dulu biar tau jadwal dospem. skripsian tuh bikin sres bgt anjrittt. gak kebayang yg udh smpe sidang. semoga gue kuat sampe bales omongan penguji.,AI
duh males bgt hari senin besok udh full meeting pdhl kerjaan numpuk kayak gunung. ekspetasi bisa santai malah dapet lemburan. bos gue emg gak punya hati apa ya. jam kerjaa 8 jam rasa 24 jam. capek bgt pengen resign aja wkwk tapi inget cicilan. sabar sabar sabarrrr,AI
"GILA KEMAREN GUE COBAIN MAKANAN YG VIRAL DI TIKTOK, YG KATANYA ENAK BNGTT ITU LOH! pdhl udh nungggu antri sejam lebih. ekspektasi gue setinggi langit, pas dicoba? b aja anjirrr. rasanya zonk bgt. kyknya di fyp cuma gara-gara di endorse doang deh. mksih banget bikin gue kecewa, restonya mana jauh lagi.",AI
"ANJIRR BARU TANGGAL SEGITU UDH MAKAN MIE INSTAN LAGI. tanggal tua emg sejahatt itu ya. pdhl baru gajian minggu lalu, kok udh bokek lagi aja sihhh. pengen ngopi cantik aja mikir 2x. jajanan apalagi. kayaknya harus ngutang temenn nih buat bertahan sampe gajian lagi. sedih bgt liat saldo atm.",AI
"aduh anjir telt bangun lagi, padahal ada kelas pagi sama dospem killer. mana ujan deres bgt dari subuh, bikin kediningan males gerak. kyknya gue bakal bolos aja deh. pdhl udh siap siap mau presentasi. yaudahlah, nasib emg lg buruk bgt ini mah. males bgt gue telpon temen minta absen palsu.",AI
"anjir stress bgt ni skripsi gak kelar-kelar. dospem udh ngarep banyak, pdhl revisian gue numpuk. mana tanggal tua pulak, duit tinggal receh nungu gaji sampingan masuk. kyknya mau makan indomie doang smp akhir bulan wkwk. lu gimana sih?",AI
"kesel bgt deh sama kerjaan hari ini. bos ngasih deadline parah, pdhl ekspetasi dia selangit. udh gitu temen sekantor ada aja dramanya. bikin bete bgt deh. mana tadi pagi fyp gue isinya orang liburan semua. mksih ya semesta, gue makin pengen resign aja kyknya.",AI
"tadi nyobain makanan viral di tiktok, anjir ekspetasi gue ketinggian. rasanya biasa aja, pdhl reviewnya pd bilang ena bgt. mana harganya lumayan mahal lagi. duit kepake banyak, tapi gak dapet kepuasan. males bgt bales chat siapapun skrg. pengen nyantai aja.",AI
"anjirrr telat bngun bgt hari ini. padahal semalem niatnya mau begadang. alarm udh diset berkali-kali tapi tetep aja gak dapet. untung kerjaan bisa nyicil dari rumah, kyknya bakal otw kantor agak siangan. mana gak sempet sarapan pula. dapet karma kali ya gue.",AI
yaampun anjir panas bgt hari ini. gerah banget sampe males ngapa-ngapain. mana udaranya pengap kyknya mau ujan tapi gak jadi-jadi. pengen bgt nungu hujan biar adme lagi. tapi kalo ujan deres juga ntar macet. serba salah bgt idup ini wkwk. lu pada gak kegerahan jg?,AI
"anjir ini dospem gue susah bgt ditemuin. udh chat dr kemaren blm dibales juga. pdhl udh mepet bgt deadline revisi proposal. kyknya emang harus nungggu di kampus seharian deh, siapa tau beliau lewat. mana besok mau ketemu kating buat nanya-nanya lagi. aduh pusing skripsi tuh. wkwk",AI
"kesel bgt sama si x di kantor. gue udh bantuin kerjaannya dia sampe lembur, eh pas ditanyain bos malah bilang itu kerjaan dia semua. anjir lah, mana ekspetasi bos udh tinggi bgt skrg ke dia. males bgt gue klo gini terus. pengen resign aja rasanya, tapi blom ada kerjaan baru.",AI
"gila ya ujan deres bgt dr pagi. bikin males bangunnya sumpah. tdinya mau jogging, eh liat keluar langsung mager total. selimut kok enak bgt sih. akhirnya telat masuk kelas online deh. mana dosennya udh ngomel-ngomel di grup wkwk. pengen mi ayam panas tp gerak aja males.",AI
"mksih tiktok fyp! gara-gara lu gue jadi nyobain seblak prasmanan yg lagi viral ini. anjir pedesnya nampol bgt tapi nagih! udh kyk makan di surga aja rasanya. tadi rame bgt, sampe harus antri lama tapi worth it sih. kyknya besok gue balik lagi deh buat nambah level pedesnya.",AI
"tanggal tua oh tanggal tua. duit di dompet udh mau kelar nih. pdhl pengen bgt nyobain kopi viral itu. gaji masih lama, mana cicilan udh nunggu ntar minggu depan. anjir lah, makan indomie terus deh gue smpe akhir bulan. wkwk kapan ya gue bisa kaya mendadak.",AI
"anjir bgt udh nungggu balss revisi dospem dari kemaren, eh taunya dibilang kurang ini itu lagi. padahal kyknya gue udh bgt benahin semuanya. cape asli, mana revisinya minta cepet. pengen nangis di pojokan kampus wkwk. semangat ya para pejuang skripsi!",AI
"gila sih ini, sabtu gini tetiba ada meetingg dadakan. pdhl udh otw rebahan sambil nonton drakor. mana materinya belom gue siapin ttp. asli bgt, weekend gue hancur. mksih banyak ya bosku!",AI
"asli deh, ekspetasi sama realita makanan di ojol kadang suka beda bgt. kirian di foto bakalan estetik & enak, eh pas dateng zonk bgt rasanya hambar. mana porsinya dikit. pengen nangis deh ini duit. next time liat review dulu deh kyknya.",AI
"ya ampun tanggal tua bgt ini. duid udh menipis, mau mkan enak mikir dua kali. mana belom gajian lagi. asli deh, pengen cepet-cepet akhir bulan biar bisa jajan lagi. ada yg senasib gak sih wkwk? TEeks_5: anjir kesiangan bgt hari ini! gila alarm udh bunyi berkali-kali kyknya gue gak denger. untung temen udh nge-wa gue dari subuh suruh bangun, kalo gak fix telat nonton konsernya. sebel bgt sama diri sendiri.",AI
ga tahan deh sama bos ane nih. udh 2 bln gak dapat bonus pdhal hasil kerja ane bgt. kmrn diajanin overtime tapi bayarannya cuma setengah biasa. anjir deh. pagi2 masuk kantoran udh muat masalah. mksih bos atas kepercayaannya wkwk,AI
"cuaca gila nih semenjak kemarin. hujan deras bgt tidak ada henti. bawa motor langsung basah kuyup. kalo lagi fyp di rumah aj deh biar aman. gini aja udh males keluar rumah, apalagi msk kantor",AI
"maen jalan sama temen ke tempat makan baru. ekspektasi tinggi krna banyak yg rekomendasikan. tp hasilnya... biasa aja sih. makanannya lumayan tapi pelayanannya lambat bgt. bakso dibilang paling enak, tapi rasanya standar aja. mksih buat pengalaman baru wkwk",AI
besok deadline ngasih proposal ke dospem. tapi ane blom selesai. udh males tidur malem2. laptop ane error terus. kata temen ane harus save dulu tiap 5 menit biar gak hilang lagi. kampus gue semakin parah deh. dosen selalu ngasih tugas di akhir pekan,AI
"uhuk bulan ini tanggal tua. gajeh belom masuk tapi tagihan sudah berjejer panjang. mau bayar listrik, internet, cicilan motor. udh nggak bisa makan diluar. harus hemat skrg. iya gak bisa beli skin baru di game. capek juga jadi orang dewasa wkwk",AI
